runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,duplicate conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of duplicate conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,num_of_descendants,preprocessing runtime,solver name,instance name
60.0001,60721,530632,10078381,16707699,-1,34,16,26,26498,23156,1,22,0,3442,374345,0,62752,423254,15.5117,4.59816,2.58298,0.348059,6.02548,14.0499,1.6059,0.553998,0.522995,0.598972,8.11144,12.1205,561082,1.9e-05,WDG+GR+GC+M+BP+DUP with AStar,input/SmallComplicated/SmallLoopchain.scen:
60,43907,84369,1480494,2459433,-1,39,16,26,4744,35507,89,567,0,7744,0,0,141232,54333,29.7393,4.28106,0.136429,0.243515,1.75201,11.1224,0,0.571172,0.121608,0.106032,1.32948,1.73177,94510,2.1e-05,WDG+GR+GC+M+BP with AStar,input/SmallComplicated/SmallLoopchain.scen:
