runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,duplicate conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of duplicate conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,num_of_descendants,preprocessing runtime,solver name,instance name
60.0001,37802,100021,1364267,2133768,-1,19,6,12,8333,15724,0,10,0,9025,28789,0,51126,57561,12.0049,0.109303,0.588654,0.146744,0.638003,22.8278,0.418222,0.3104,0.182262,0.14648,1.38182,2.27683,145073,1.6e-05,WDG+GR+GC+M+BP+DUP with AStar,input/SmallSpecialMaps/LetterT2-3.scen:
60.0019,41693,80620,1719204,2378957,-1,23,6,12,2954,32045,0,7,0,9641,0,0,85126,378,29.7762,0.092462,0.098041,0.105404,0.471689,15.9733,0,1.86191,0.163616,0.110347,1.48412,1.79999,87912,1.7e-05,WDG+GR+GC+M+BP with AStar,input/SmallSpecialMaps/LetterT2-3.scen:
