runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,duplicate conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of duplicate conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,num_of_descendants,preprocessing runtime,solver name,instance name
60,44853,233047,3455966,5491848,-1,26,12,15,12889,2866,0,86,0,2117,14803,0,23829,289165,6.37492,0.16472,1.25361,0.416992,1.65731,24.2984,0.777255,0.031873,0.530031,0.414031,3.73757,5.86984,401136,1.8e-05,WDG+GR+GC+M+BP+DUP with AStar,input/SmallSpecialMaps/LetterY1-4.scen:
60,46620,90661,2186517,3055198,-1,34,12,15,6216,34431,0,175,0,12014,0,0,132732,15351,33.0441,0.151518,0.131043,0.191015,0.704187,13.7017,0,1.14088,0.165474,0.130043,1.80104,2.20263,100714,1.6e-05,WDG+GR+GC+M+BP with AStar,input/SmallSpecialMaps/LetterY1-4.scen:
