runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,duplicate conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of duplicate conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,num_of_descendants,preprocessing runtime,solver name,instance name
60.0001,21990,52608,808286,1112321,-1,23,6,8,6152,2934,0,23,0,3776,33976,0,40491,38121,5.45798,0.087305,0.420764,0.103841,0.160716,26.3631,0.333268,0.136043,0.153785,0.118832,0.901887,1.55049,120361,1.7e-05,WDG+GR+GC+M+BP+DUP with AStar,input/SmallSpecialMaps/LetterT1-3-1.scen:
60.0022,43902,82446,1687432,2196659,-1,28,6,8,6340,32154,0,29,0,11719,0,0,99398,4315,26.4348,0.094418,0.117069,0.117722,0.140908,15.8635,0,1.33187,0.187657,0.132409,1.56896,1.95469,94903,7e-06,WDG+GR+GC+M+BP with AStar,input/SmallSpecialMaps/LetterT1-3-1.scen:
