runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,duplicate conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of duplicate conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,num_of_descendants,preprocessing runtime,solver name,instance name
60.0002,21613,43116,3077041,4334929,-1,75,44,62,7681,18262,0,33,0,3318,43,0,101486,20144,39.342,0.233296,0.329583,0.295481,1.3253,12.3793,0.215541,0.588707,0.097686,0.111403,2.00724,2.49187,52129,3.2e-05,WDG+GR+GC+M+BP+DUP with AStar,input/SmallComplicated/SmallConnector.scen:
60.0002,22812,45507,3138377,4455752,-1,75,44,62,7409,19479,0,37,0,3296,0,0,101673,18891,37.068,0.230032,0.096254,0.329402,1.4159,13.3946,0,0.708155,0.122052,0.140051,2.42811,2.70411,54221,2e-05,WDG+GR+GC+M+BP with AStar,input/SmallComplicated/SmallConnector.scen:
